Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     520/520         std::bitset<4ul>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::bitset<4ul> const*, std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > > >, std::bitset<4ul>*>(__gnu_cxx::__normal_iterator<std::bitset<4ul> const*, std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > > >, __gnu_cxx::__normal_iterator<std::bitset<4ul> const*, std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > > >, std::bitset<4ul>*) [356]
-----------------------------------------------
                0.00    0.00     520/520         std::bitset<4ul>* std::uninitialized_copy<std::bitset<4ul> const*, std::bitset<4ul>*>(std::bitset<4ul> const*, std::bitset<4ul> const*, std::bitset<4ul>*) [359]
[330]    0.0    0.00    0.00     520         std::bitset<4ul>* std::__uninitialized_copy<false>::__uninit_copy<std::bitset<4ul> const*, std::bitset<4ul>*>(std::bitset<4ul> const*, std::bitset<4ul> const*, std::bitset<4ul>*) [330]
                0.00    0.00     520/520         std::bitset<4ul>* std::__do_uninit_copy<std::bitset<4ul> const*, std::bitset<4ul>*>(std::bitset<4ul> const*, std::bitset<4ul> const*, std::bitset<4ul>*) [357]
-----------------------------------------------
                0.00    0.00     520/520         minMaxRecursive(Board const&, int, int, int, int, int, int, int) [3]
[331]    0.0    0.00    0.00     520         std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::map(std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [331]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [353]
-----------------------------------------------
                0.00    0.00     520/520         Board::extractPatterns(int, int, int, int) const [48]
[332]    0.0    0.00    0.00     520         std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::map() [332]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree() [354]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_get_insert_unique_pos(Board::PatternType const&) [347]
[333]    0.0    0.00    0.00     520         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*&, std::_Rb_tree_node_base*&) [333]
                0.00    0.00     520/520         std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*& std::forward<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*&>::type&) [363]
                0.00    0.00     520/2240        std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [183]
-----------------------------------------------
                0.00    0.00     520/520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_S_check_init_len(unsigned long, std::allocator<std::bitset<4ul> > const&) [335]
[334]    0.0    0.00    0.00     520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_S_max_size(std::allocator<std::bitset<4ul> > const&) [334]
                0.00    0.00     520/520         std::allocator_traits<std::allocator<std::bitset<4ul> > >::max_size(std::allocator<std::bitset<4ul> > const&) [324]
                0.00    0.00     520/8840        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [95]
-----------------------------------------------
                0.00    0.00     520/520         void std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_M_range_initialize<std::bitset<4ul> const*>(std::bitset<4ul> const*, std::bitset<4ul> const*, std::forward_iterator_tag) [336]
[335]    0.0    0.00    0.00     520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_S_check_init_len(unsigned long, std::allocator<std::bitset<4ul> > const&) [335]
                0.00    0.00     520/2080        std::allocator<std::bitset<4ul> >::allocator(std::allocator<std::bitset<4ul> > const&) [191]
                0.00    0.00     520/520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_S_max_size(std::allocator<std::bitset<4ul> > const&) [334]
                0.00    0.00     520/2600        std::allocator<std::bitset<4ul> >::~allocator() [177]
-----------------------------------------------
                0.00    0.00     520/520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::vector(std::initializer_list<std::bitset<4ul> >, std::allocator<std::bitset<4ul> > const&) [340]
[336]    0.0    0.00    0.00     520         void std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_M_range_initialize<std::bitset<4ul> const*>(std::bitset<4ul> const*, std::bitset<4ul> const*, std::forward_iterator_tag) [336]
                0.00    0.00    1040/2600        std::_Vector_base<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_M_get_Tp_allocator() [178]
                0.00    0.00     520/520         std::iterator_traits<std::bitset<4ul> const*>::difference_type std::distance<std::bitset<4ul> const*>(std::bitset<4ul> const*, std::bitset<4ul> const*) [364]
                0.00    0.00     520/520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_S_check_init_len(unsigned long, std::allocator<std::bitset<4ul> > const&) [335]
                0.00    0.00     520/1040        std::_Vector_base<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_M_allocate(unsigned long) [281]
                0.00    0.00     520/520         std::bitset<4ul>* std::__uninitialized_copy_a<std::bitset<4ul> const*, std::bitset<4ul>*, std::bitset<4ul> >(std::bitset<4ul> const*, std::bitset<4ul> const*, std::bitset<4ul>*, std::allocator<std::bitset<4ul> >&) [362]
-----------------------------------------------
                0.00    0.00     520/520         Pattern::compareBoardsWithPattern(std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >) [301]
[337]    0.0    0.00    0.00     520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::end() [337]
                0.00    0.00     520/1040        __gnu_cxx::__normal_iterator<std::bitset<4ul>*, std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > > >::__normal_iterator(std::bitset<4ul>* const&) [277]
-----------------------------------------------
                0.00    0.00     520/520         Pattern::compareBoardsWithPattern(std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >) [301]
[338]    0.0    0.00    0.00     520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::begin() [338]
                0.00    0.00     520/1040        __gnu_cxx::__normal_iterator<std::bitset<4ul>*, std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > > >::__normal_iterator(std::bitset<4ul>* const&) [277]
-----------------------------------------------
                0.00    0.00     520/520         Pattern::getPatterns() [300]
[339]    0.0    0.00    0.00     520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::vector(std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > > const&) [339]
                0.00    0.00     520/520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::size() const [312]
                0.00    0.00     520/520         std::_Vector_base<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_M_get_Tp_allocator() const [306]
                0.00    0.00     520/520         __gnu_cxx::__alloc_traits<std::allocator<std::bitset<4ul> >, std::bitset<4ul> >::_S_select_on_copy(std::allocator<std::bitset<4ul> > const&) [305]
                0.00    0.00     520/520         std::_Vector_base<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_Vector_base(unsigned long, std::allocator<std::bitset<4ul> > const&) [319]
                0.00    0.00     520/520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::begin() const [313]
                0.00    0.00     520/2600        std::allocator<std::bitset<4ul> >::~allocator() [177]
                0.00    0.00     520/520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::end() const [311]
                0.00    0.00     520/2600        std::_Vector_base<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_M_get_Tp_allocator() [178]
                0.00    0.00     520/520         std::bitset<4ul>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::bitset<4ul> const*, std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > > >, std::bitset<4ul>*, std::bitset<4ul> >(__gnu_cxx::__normal_iterator<std::bitset<4ul> const*, std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > > >, __gnu_cxx::__normal_iterator<std::bitset<4ul> const*, std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > > >, std::bitset<4ul>*, std::allocator<std::bitset<4ul> >&) [361]
-----------------------------------------------
                0.00    0.00     520/520         Pattern::Pattern() [302]
[340]    0.0    0.00    0.00     520         std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::vector(std::initializer_list<std::bitset<4ul> >, std::allocator<std::bitset<4ul> > const&) [340]
                0.00    0.00     520/1040        std::initializer_list<std::bitset<4ul> >::begin() const [278]
                0.00    0.00     520/520         std::_Vector_base<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_Vector_base(std::allocator<std::bitset<4ul> > const&) [318]
                0.00    0.00     520/520         std::initializer_list<std::bitset<4ul> >::end() const [308]
                0.00    0.00     520/520         void std::vector<std::bitset<4ul>, std::allocator<std::bitset<4ul> > >::_M_range_initialize<std::bitset<4ul> const*>(std::bitset<4ul> const*, std::bitset<4ul> const*, std::forward_iterator_tag) [336]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [350]
[341]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_S_maximum(std::_Rb_tree_node_base*) [341]
                0.00    0.00     520/520         std::_Rb_tree_node_base::_S_maximum(std::_Rb_tree_node_base*) [325]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [350]
[342]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_S_minimum(std::_Rb_tree_node_base*) [342]
                0.00    0.00     520/520         std::_Rb_tree_node_base::_S_minimum(std::_Rb_tree_node_base*) [326]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [349]
[343]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node::_Alloc_node(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >&) [343]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [350]
[344]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_leftmost() [344]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [353]
[345]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree_impl<std::less<Board::PatternType>, true>::_Rb_tree_impl(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree_impl<std::less<Board::PatternType>, true> const&) [345]
                0.00    0.00     520/520         __gnu_cxx::__alloc_traits<std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >, std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_S_select_on_copy(std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [304]
                0.00    0.00     520/1040        std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [279]
                0.00    0.00     520/1560        std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::~allocator() [270]
                0.00    0.00     520/520         std::_Rb_tree_key_compare<std::less<Board::PatternType> >::_Rb_tree_key_compare(std::less<Board::PatternType> const&) [327]
                0.00    0.00     520/1305        std::_Rb_tree_header::_Rb_tree_header() [273]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree() [354]
[346]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree_impl<std::less<Board::PatternType>, true>::_Rb_tree_impl() [346]
                0.00    0.00     520/520         std::_Rb_tree_key_compare<std::less<Board::PatternType> >::_Rb_tree_key_compare() [328]
                0.00    0.00     520/520         std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::allocator() [315]
                0.00    0.00     520/1305        std::_Rb_tree_header::_Rb_tree_header() [273]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, Board::PatternType const&) [215]
[347]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_get_insert_unique_pos(Board::PatternType const&) [347]
                0.00    0.00     520/5720        std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_begin() [112]
                0.00    0.00     520/9360        std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_end() [93]
                0.00    0.00     520/13520       std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [84]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::begin() [348]
                0.00    0.00     520/4680        std::operator==(std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > const&, std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > const&) [118]
                0.00    0.00     520/520         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*&, std::_Rb_tree_node_base*&) [333]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_get_insert_unique_pos(Board::PatternType const&) [347]
[348]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::begin() [348]
                0.00    0.00     520/13520       std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [84]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [353]
[349]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [349]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node::_Alloc_node(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >&) [343]
                0.00    0.00     520/520         std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [350]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [349]
[350]    0.0    0.00    0.00     520         std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [350]
